,docId,annotSet,annotType,startOffset,endOffset,annotId,text,other
2656,S0012821X12004384-1232,2,MeasuredProperty,301,305,T72-2,thin,"{""HasQuantity"": ""T22-2""}"
2657,S0012821X12004384-1232,2,MeasuredEntity,306,326,T62-2,turbidite sandstones,"{""HasProperty"": ""T72-2""}"
2658,S0012821X12004384-1232,3,Quantity,515,536,T33-3,in the order of 100 m,"{""mods"": [""IsApproximate""], ""unit"": ""m""}"
2659,S0012821X12004384-1232,3,MeasuredProperty,507,514,T83-3,fall in,"{""HasQuantity"": ""T33-3""}"
2660,S0012821X12004384-1232,3,MeasuredEntity,471,476,T93-3,basin,"{""HasProperty"": ""T83-3""}"
2661,S0012821X12004384-1249,1,Quantity,19,45,T2-1,57°44’8.47”N; 1°50’26.59”E,
2662,S0012821X12004384-1249,1,MeasuredEntity,0,17,T1-1,Borehole 22/10a-4,"{""HasQuantity"": ""T2-1""}"
2663,S0012821X12004384-1249,2,Quantity,502,523,T11-2,from 2605 m to 2634 m,"{""mods"": [""IsRange""], ""unit"": ""m""}"
2664,S0012821X12004384-1249,2,MeasuredProperty,525,535,T21-2,core depth,"{""HasQuantity"": ""T11-2""}"
2665,S0012821X12004384-1249,2,MeasuredEntity,456,475,T41-2,section of 22/10a-4,"{""HasProperty"": ""T21-2""}"
2666,S0012821X12004384-1249,3,Quantity,698,709,T32-3,2609–2613 m,"{""mods"": [""IsRange""], ""unit"": ""m""}"
2667,S0012821X12004384-1249,3,MeasuredProperty,724,748,T62-3,becomes finely laminated,"{""HasQuantity"": ""T32-3""}"
2668,S0012821X12004384-1249,3,MeasuredEntity,710,723,T52-3,the claystone,"{""HasProperty"": ""T62-3""}"
2669,S0012821X12004384-1249,4,Quantity,797,824,T93-4,ranging from 1 to 25 per mm,"{""mods"": [""IsRange""], ""unit"": ""mm""}"
2670,S0012821X12004384-1249,4,MeasuredEntity,754,796,T83-4,alternately pale and dark laminae couplets,"{""HasQuantity"": ""T93-4""}"
2671,S0012821X12004384-1249,5,Quantity,974,985,T1-5,26 horizons,"{""unit"": ""horizons""}"
2672,S0012821X12004384-1249,5,MeasuredEntity,1001,1005,T3-5,core,"{""HasQuantity"": ""T1-5""}"
2673,S0012821X12004384-1249,6,Quantity,1010,1039,T1-6,approximately 13 pairs per mm,"{""mods"": [""IsApproximate""], ""unit"": ""pairs per mm""}"
2674,S0012821X12004384-1249,6,MeasuredEntity,950,957,T3-6,Laminae,"{""HasQuantity"": ""T1-6""}"
2675,S0012821X12004384-1265,1,Quantity,11,13,T1-1,71,"{""mods"": [""IsCount""]}"
2676,S0012821X12004384-1265,1,MeasuredEntity,14,32,T2-1,palynology samples,"{""HasQuantity"": ""T1-1""}"
2677,S0012821X12004384-1265,2,Quantity,512,519,T1-2,1/100th,
2678,S0012821X12004384-1265,2,MeasuredProperty,483,506,T3-2,Each slide was produced,"{""HasQuantity"": ""T1-2""}"
2679,S0012821X12004384-1265,2,MeasuredEntity,527,551,T2-2,total material processed,"{""HasProperty"": ""T3-2""}"
2680,S0012821X12004384-1265,3,Quantity,594,597,T11-3,5 g,"{""unit"": ""g""}"
2681,S0012821X12004384-1265,3,MeasuredProperty,563,577,T81-3,initial weight,"{""HasQuantity"": ""T11-3""}"
2682,S0012821X12004384-1265,3,MeasuredEntity,601,615,T91-3,dried sediment,"{""HasProperty"": ""T81-3""}"
2683,S0012821X12004384-1265,4,Quantity,689,695,T22-4,0.05 g,"{""unit"": ""g""}"
2684,S0012821X12004384-1265,4,MeasuredEntity,699,713,T32-4,dried sediment,"{""HasQuantity"": ""T22-4""}"
2685,S0012821X12004384-1265,5,Quantity,1116,1123,T53-5,>250 μm,"{""mods"": [""IsRange""], ""unit"": ""μm""}"
2686,S0012821X12004384-1265,5,MeasuredProperty,1124,1133,T113-5,fractions,"{""HasQuantity"": ""T53-5""}"
2687,S0012821X12004384-1265,6,Quantity,1192,1196,T44-6,>90%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
2688,S0012821X12004384-1265,6,MeasuredProperty,1201,1231,T2-6,amorphous organic matter (AOM),"{""HasQuantity"": ""T44-6""}"
2689,S0012821X12004384-1265,6,MeasuredEntity,1116,1133,T1-6,>250 μm fractions,"{""HasProperty"": ""T2-6""}"
2690,S0012821X12004384-1265,7,Quantity,1283,1302,T75-7,between 20 and 60 g,"{""mods"": [""IsRange""], ""unit"": ""g""}"
2691,S0012821X12004384-1265,7,MeasuredEntity,1306,1320,T145-7,dried sediment,"{""HasQuantity"": ""T75-7""}"
2692,S0012821X12004384-1265,8,Quantity,1357,1362,T66-8,63 μm,"{""unit"": ""μm""}"
2693,S0012821X12004384-1265,8,MeasuredEntity,1363,1368,T106-8,sieve,"{""HasQuantity"": ""T66-8""}"
2727,S0012821X12004384-952,1,Quantity,249,253,T1-1,<30%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
2728,S0012821X12004384-952,1,MeasuredProperty,254,271,T2-1,wood/plant tissue,"{""HasQuantity"": ""T1-1""}"
2729,S0012821X12004384-952,1,MeasuredEntity,236,243,T3-1,samples,"{""HasProperty"": ""T2-1""}"
2730,S0012821X12004384-952,2,Quantity,380,384,T1-2,>30%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
2731,S0012821X12004384-952,2,MeasuredProperty,385,402,T3-2,wood/plant tissue,"{""HasQuantity"": ""T1-2""}"
2732,S0012821X12004384-952,2,MeasuredEntity,367,374,T2-2,samples,"{""HasProperty"": ""T3-2""}"
2733,S0012821X12004384-952,3,Quantity,658,677,T1-3,2614.7 and 2619.6 m,"{""mods"": [""IsList""], ""unit"": ""m""}"
2734,S0012821X12004384-952,3,MeasuredEntity,641,654,T2-3,Values shaded,"{""HasQuantity"": ""T1-3""}"
2735,S0012821X13002185-994,1,Quantity,81,89,T1-1,∼33.7 Ma,"{""mods"": [""IsApproximate""], ""unit"": ""Ma""}"
2736,S0012821X13002185-994,1,MeasuredEntity,91,94,T3-1,Oi1,"{""HasQuantity"": ""T1-1""}"
2737,S0012821X13002185-994,2,Quantity,368,377,T1-2,up to 40%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
2738,S0012821X13002185-994,2,MeasuredProperty,316,343,T4-2,siliceous walled autotrophs,"{""HasQuantity"": ""T1-2""}"
2739,S0012821X13002185-994,2,MeasuredEntity,381,399,T3-2,primary production,"{""HasProperty"": ""T4-2""}"
2740,S0012821X13002185-994,3,Quantity,895,899,T1-3,0.6‰,"{""unit"": ""‰""}"
2741,S0012821X13002185-994,3,MeasuredProperty,900,904,T4-3,rise,"{""HasQuantity"": ""T1-3""}"
2742,S0012821X13002185-994,3,MeasuredEntity,908,920,T3-3,diatom δ30Si,"{""HasProperty"": ""T4-3""}"
2743,S0012821X13002185-994,3,Qualifier,853,869,T5-3,At ODP site 1090,"{""Qualifies"": ""T4-3""}"
2744,S0012821X13002185-994,4,Quantity,1078,1082,T1-4,1.5‰,"{""unit"": ""‰""}"
2745,S0012821X13002185-994,4,MeasuredProperty,1083,1090,T4-4,decline,"{""HasQuantity"": ""T1-4""}"
2746,S0012821X13002185-994,4,MeasuredEntity,1094,1106,T3-4,sponge δ30Si,"{""HasProperty"": ""T4-4""}"
2747,S0012821X13002185-994,4,Qualifier,1107,1122,T5-4,at ODP site 689,"{""Qualifies"": ""T4-4""}"
2748,S0012821X13002185-994,5,Quantity,1308,1316,T1-5,∼31.5 Ma,"{""mods"": [""IsApproximate""], ""unit"": ""Ma""}"
2749,S0012821X13002185-994,5,MeasuredProperty,1298,1304,T4-5,peaked,"{""HasQuantity"": ""T1-5""}"
2750,S0012821X13002185-994,5,MeasuredEntity,1252,1297,T3-5,Intermediate depth silicic acid concentration,"{""HasProperty"": ""T4-5""}"
2751,S0012821X13007309-1691,1,Quantity,147,150,T1-1,1 m,"{""unit"": ""m""}"
2752,S0012821X13007309-1691,1,MeasuredProperty,151,156,T3-1,thick,"{""HasQuantity"": ""T1-1""}"
2753,S0012821X13007309-1691,1,MeasuredEntity,124,141,T4-1,Livello Bonarelli,"{""HasProperty"": ""T3-1""}"
2754,S0012821X13007309-1691,2,Quantity,333,343,T1-2,Up to 20 m,"{""mods"": [""IsRange""], ""unit"": ""m""}"
2755,S0012821X13007309-1691,2,MeasuredProperty,344,365,T3-2,beneath the Bonarelli,"{""HasQuantity"": ""T1-2""}"
2756,S0012821X13007309-1691,2,MeasuredEntity,382,433,T4-2,numerous centimetre scale organic-rich shale layers,"{""HasProperty"": ""T3-2""}"
2757,S0012821X13007309-1691,3,Quantity,537,554,T1-3,∼−25.9 to −26.5‰.,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""‰""}"
2758,S0012821X13007309-1691,3,MeasuredProperty,483,535,T4-3,narrow variation in background values prior to OAE 2,"{""HasQuantity"": ""T1-3""}"
2759,S0012821X13007309-1691,3,MeasuredEntity,462,476,T3-3,δ13Corg record,"{""HasProperty"": ""T4-3""}"
2760,S0012821X13007309-1691,4,Quantity,609,611,T1-4,4‰,"{""unit"": ""‰""}"
2761,S0012821X13007309-1691,4,MeasuredProperty,612,617,T2-4,shift,"{""HasQuantity"": ""T1-4""}"
2762,S0012821X13007309-1691,4,MeasuredEntity,559,603,T3-4,characteristic positive excursion in δ13Corg,"{""HasProperty"": ""T2-4""}"
2763,S0012821X13007309-1691,4,Qualifier,636,659,T5-4,occurring within <0.5 m,"{""Qualifies"": ""T2-4""}"
2764,S0012821X13007309-1691,5,Quantity,619,634,T1-5,−27.2 to −23.1‰,"{""mods"": [""IsRange""], ""unit"": ""‰""}"
2765,S0012821X13007309-1691,5,MeasuredProperty,612,617,T4-5,shift,"{""HasQuantity"": ""T1-5""}"
2766,S0012821X13007309-1691,5,MeasuredEntity,559,603,T3-5,characteristic positive excursion in δ13Corg,"{""HasProperty"": ""T4-5""}"
2767,S0012821X13007309-1691,5,Qualifier,636,659,T5-5,occurring within <0.5 m,"{""Qualifies"": ""T4-5""}"
2768,S0012821X13007309-1691,6,Quantity,646,659,T1-6,within <0.5 m,"{""unit"": ""m""}"
2769,S0012821X13007309-1691,6,MeasuredProperty,612,617,T3-6,shift,"{""HasQuantity"": ""T1-6""}"
2770,S0012821X13007309-1691,6,MeasuredEntity,559,603,T2-6,characteristic positive excursion in δ13Corg,"{""HasProperty"": ""T3-6""}"
2771,S0016236113008041-2924,1,Quantity,57,65,T1-1,9 and 21,"{""mods"": [""IsCount""]}"
2772,S0016236113008041-2924,1,MeasuredEntity,66,80,T2-1,trace elements,"{""HasQuantity"": ""T1-1""}"
2780,S0016236113008041-3159,1,Quantity,249,260,T1-1,6 and 13 kg,"{""unit"": ""kg""}"
2781,S0016236113008041-3159,1,MeasuredEntity,233,248,T3-1,bed inventories,"{""HasQuantity"": ""T1-1""}"
2782,S0016236113008041-3161,1,Quantity,50,56,T1-1,4.5 kg,"{""unit"": ""kg""}"
2783,S0016236113008041-3161,1,MeasuredEntity,26,46,T2-1,lowest bed inventory,"{""HasQuantity"": ""T1-1""}"
2784,S0016236113008041-3161,2,Quantity,439,455,T1-2,4.5 kg and 13 kg,"{""unit"": ""kg""}"
2785,S0016236113008041-3161,2,MeasuredEntity,420,435,T3-2,bed inventories,"{""HasQuantity"": ""T1-2""}"
2786,S0016236113008041-3161,3,Quantity,484,488,T1-3,6 kg,"{""unit"": ""kg""}"
2787,S0016236113008041-3161,3,MeasuredEntity,489,498,T2-3,inventory,"{""HasQuantity"": ""T1-3""}"
2788,S0016236113008041-3161,4,Quantity,536,545,T1-4,<0.01 ppm,"{""mods"": [""IsRange""], ""unit"": ""ppm""}"
2789,S0016236113008041-3161,4,MeasuredProperty,513,519,T4-4,values,"{""HasQuantity"": ""T1-4""}"
2790,S0016236113008041-3161,4,MeasuredEntity,363,364,T3-4,P,"{""HasProperty"": ""T4-4""}"
2791,S0016236113008041-3161,4,Qualifier,71,100,T5-4,concentration in the flue gas,"{""Qualifies"": ""T4-4""}"
2792,S0016236113008041-3161,5,Quantity,667,673,T1-5,<2 ppm,"{""mods"": [""IsRange""], ""unit"": ""ppm""}"
2793,S0016236113008041-3161,5,MeasuredProperty,623,637,T2-5,concentrations,"{""HasQuantity"": ""T1-5""}"
2794,S0016236113008041-3161,5,MeasuredEntity,645,653,T3-5,flue gas,"{""HasProperty"": ""T2-5""}"
2795,S0016236113008041-872,1,Quantity,99,121,T1-1,"4.5 kg, 6 kg and 13 kg","{""mods"": [""IsList""], ""unit"": ""kg""}"
2796,S0016236113008041-872,1,MeasuredEntity,80,95,T3-1,bed inventories,"{""HasQuantity"": ""T1-1""}"
2797,S0016236113008041-872,1,Qualifier,122,127,T4-1,CaCO3,"{""Qualifies"": ""T3-1""}"
2798,S0016236113008041-961,1,Quantity,110,113,T1-1,+1%,"{""unit"": ""%""}"
2799,S0016236113008041-961,1,MeasuredEntity,96,106,T2-1,error bars,"{""HasQuantity"": ""T1-1""}"
2830,S0019103511004994-996,1,Quantity,289,292,T1-1,0.1,
2831,S0019103511004994-996,1,MeasuredEntity,275,286,T2-1,parameter a,"{""HasQuantity"": ""T1-1""}"
2832,S0019103511004994-996,2,Quantity,328,331,T1-2,10%,"{""unit"": ""%""}"
2833,S0019103511004994-996,2,MeasuredProperty,300,324,T4-2,assumed surface velocity,"{""HasQuantity"": ""T1-2""}"
2834,S0019103511004994-996,2,MeasuredEntity,348,365,T3-2,upstream velocity,"{""HasProperty"": ""T4-2""}"
2858,S0019103512002801-1716,1,Quantity,118,132,T1-1,average 3–4 nT,"{""mods"": [""IsMeanIsRange""], ""unit"": ""nT""}"
2859,S0019103512002801-1716,1,MeasuredProperty,133,141,T3-1,stronger,"{""HasQuantity"": ""T1-1""}"
2860,S0019103512002801-1716,1,MeasuredEntity,107,110,T4-1,∣B∣,"{""HasProperty"": ""T3-1""}"
2861,S0019103512002801-1716,1,Qualifier,142,170,T5-1,compared to all other flybys,"{""Qualifies"": ""T3-1""}"
2862,S0019103512002801-2018,1,Quantity,495,498,T1-1,One,"{""mods"": [""IsCount""]}"
2863,S0019103512002801-2018,1,MeasuredEntity,508,516,T2-1,features,"{""HasQuantity"": ""T1-1""}"
2864,S0019103512002801-2018,2,Quantity,1392,1404,T1-2,at least 10%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
2865,S0019103512002801-2018,2,MeasuredProperty,1304,1350,T4-2,self-pick up process has been shown to lead to,"{""HasQuantity"": ""T1-2""}"
2866,S0019103512002801-2018,2,MeasuredEntity,1351,1390,T2-2,enhanced ULF wave activity in the lunar,"{""HasProperty"": ""T4-2""}"
2867,S0019103512003533-3306,1,Quantity,214,223,T1-1,320–500 K,"{""mods"": [""IsRange""], ""unit"": ""K""}"
2868,S0019103512003533-3306,1,MeasuredProperty,160,186,T3-1,thermospheric temperatures,"{""HasQuantity"": ""T1-1""}"
2869,S0019103512003533-3306,1,MeasuredEntity,206,212,T4-1,Saturn,"{""HasProperty"": ""T3-1""}"
2870,S0019103512003533-3306,2,Quantity,430,442,T1-2,above ∼500 K,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""K""}"
2871,S0019103512003533-3306,2,MeasuredProperty,417,429,T3-2,temperatures,"{""HasQuantity"": ""T1-2""}"
2872,S0019103512003533-3306,2,MeasuredEntity,206,212,T4-2,Saturn,"{""HasProperty"": ""T3-2""}"
2873,S0019103512003533-3306,2,Qualifier,381,416,T5-2,polar magnetospheric heating raises,"{""Qualifies"": ""T3-2""}"
2877,S0019103512003995-1767,1,Quantity,240,247,T1-1,1083 nm,"{""unit"": ""nm""}"
2878,S0019103512003995-1767,1,MeasuredProperty,248,252,T4-1,line,"{""HasQuantity"": ""T1-1""}"
2879,S0019103512003995-1767,1,MeasuredEntity,237,239,T3-1,He,"{""HasProperty"": ""T4-1""}"
2880,S0019103512003995-2681,1,Quantity,199,202,T1-1,5Rp,"{""unit"": ""Rp""}"
2881,S0019103512003995-2681,1,MeasuredProperty,183,195,T3-1,cutoff level,"{""HasQuantity"": ""T1-1""}"
2882,S0019103512003995-2681,1,MeasuredEntity,226,234,T5-1,M7 model,"{""HasProperty"": ""T3-1""}"
2883,S0019103512003995-2681,1,Qualifier,211,220,T4-1,ions only,"{""Qualifies"": ""T3-1""}"
2884,S0019103512003995-2681,2,Quantity,276,280,T1-2,3.9%,"{""unit"": ""%""}"
2885,S0019103512003995-2681,2,MeasuredProperty,242,272,T2-2,line-integrated transit depths,"{""HasQuantity"": ""T1-2""}"
2886,S0019103512003995-2681,2,MeasuredEntity,226,234,T3-2,M7 model,"{""HasProperty"": ""T2-2""}"
2887,S0019103512003995-2681,2,Qualifier,302,315,T4-2,C II 1334.5 Å,"{""Qualifies"": ""T2-2""}"
2888,S0019103512003995-2681,2,Qualifier,364,389,T5-2,if 40% of silicon is Si2+,"{""Qualifies"": ""T3-2""}"
2889,S0019103512003995-2681,3,Quantity,282,284,T1-3,8%,"{""unit"": ""%""}"
2890,S0019103512003995-2681,3,MeasuredProperty,242,272,T3-3,line-integrated transit depths,"{""HasQuantity"": ""T1-3""}"
2891,S0019103512003995-2681,3,MeasuredEntity,226,234,T2-3,M7 model,"{""HasProperty"": ""T3-3""}"
2892,S0019103512003995-2681,3,Qualifier,364,389,T5-3,if 40% of silicon is Si2+,"{""Qualifies"": ""T2-3""}"
2893,S0019103512003995-2681,3,Qualifier,317,330,T4-3,C II 1335.7 Å,"{""Qualifies"": ""T3-3""}"
2894,S0019103512003995-2681,4,Quantity,290,294,T1-4,5.8%,"{""unit"": ""%""}"
2895,S0019103512003995-2681,4,MeasuredProperty,242,272,T3-4,line-integrated transit depths,"{""HasQuantity"": ""T1-4""}"
2896,S0019103512003995-2681,4,MeasuredEntity,226,234,T2-4,M7 model,"{""HasProperty"": ""T3-4""}"
2897,S0019103512003995-2681,4,Qualifier,336,342,T4-4,Si III,"{""Qualifies"": ""T3-4""}"
2898,S0019103512003995-2681,4,Qualifier,367,389,T5-4,40% of silicon is Si2+,"{""Qualifies"": ""T2-4""}"
2899,S0019103512003995-2681,5,Quantity,367,370,T1-5,40%,"{""unit"": ""%""}"
2900,S0019103512003995-2681,5,MeasuredProperty,385,389,T3-5,Si2+,"{""HasQuantity"": ""T1-5""}"
2901,S0019103512003995-2681,5,MeasuredEntity,374,381,T2-5,silicon,"{""HasProperty"": ""T3-5""}"
2902,S0019103512003995-2681,6,Quantity,514,517,T1-6,5Rp,"{""unit"": ""Rp""}"
2903,S0019103512003995-2681,6,MeasuredProperty,482,494,T4-6,cutoff level,"{""HasQuantity"": ""T1-6""}"
2904,S0019103512003995-2681,6,MeasuredEntity,502,510,T3-6,C2 model,"{""HasProperty"": ""T4-6""}"
2905,S0019103512003995-2681,7,Quantity,549,553,T1-7,3.2%,"{""unit"": ""%""}"
2906,S0019103512003995-2681,7,MeasuredProperty,531,545,T3-7,transit depths,"{""HasQuantity"": ""T1-7""}"
2907,S0019103512003995-2681,7,MeasuredEntity,502,510,T2-7,C2 model,"{""HasProperty"": ""T3-7""}"
2908,S0019103512003995-2681,7,Qualifier,577,590,T4-7,C II 1334.5 Å,"{""Qualifies"": ""T3-7""}"
2909,S0019103512003995-2681,8,Quantity,555,559,T1-8,6.7%,"{""unit"": ""%""}"
2910,S0019103512003995-2681,8,MeasuredProperty,531,545,T3-8,transit depths,"{""HasQuantity"": ""T1-8""}"
2911,S0019103512003995-2681,8,MeasuredEntity,502,510,T2-8,C2 model,"{""HasProperty"": ""T3-8""}"
2912,S0019103512003995-2681,8,Qualifier,592,605,T4-8,C II 1335.7 Å,"{""Qualifies"": ""T3-8""}"
2913,S0019103512003995-2681,9,Quantity,565,569,T1-9,4.6%,"{""unit"": ""%""}"
2914,S0019103512003995-2681,9,MeasuredProperty,531,545,T3-9,transit depths,"{""HasQuantity"": ""T1-9""}"
2915,S0019103512003995-2681,9,MeasuredEntity,502,510,T2-9,C2 model,"{""HasProperty"": ""T3-9""}"
2916,S0019103512003995-2681,9,Qualifier,611,617,T4-9,Si III,"{""Qualifies"": ""T3-9""}"
2917,S0019103512003995-2681,10,Quantity,831,837,T1-10,8250 K,"{""mods"": [""IsMean""], ""unit"": ""K""}"
2918,S0019103512003995-2681,10,MeasuredProperty,811,827,T3-10,mean temperature,"{""HasQuantity"": ""T1-10""}"
2919,S0019103512003995-2681,10,MeasuredEntity,772,780,T4-10,M7 model,"{""HasProperty"": ""T3-10""}"
2920,S0019103512003995-2737,1,Quantity,110,114,T1-1,5–10,"{""mods"": [""IsRange""]}"
2921,S0019103512003995-2737,1,MeasuredProperty,115,123,T2-1,stronger,"{""HasQuantity"": ""T1-1""}"
2922,S0019103512003995-2737,1,MeasuredEntity,29,91,T3-1,"stellar XUV flux, or the corresponding alternative heat source","{""HasProperty"": ""T2-1""}"
2923,S0019103512003995-2737,1,Qualifier,124,151,T4-1,than the average solar flux,"{""Qualifies"": ""T2-1""}"
2924,S0019103512003995-2737,2,Quantity,182,205,T1-2,between 8000 and 9000 K,"{""mods"": [""IsRange""], ""unit"": ""K""}"
2925,S0019103512003995-2737,2,MeasuredEntity,165,181,T3-2,mean temperature,"{""HasQuantity"": ""T1-2""}"
2926,S0019103512003995-2737,3,Quantity,812,827,T1-3,109–1010 kg s−1,"{""mods"": [""IsRange""], ""unit"": ""kg s−1""}"
2927,S0019103512003995-2737,3,MeasuredProperty,798,808,T3-3,loss rates,"{""HasQuantity"": ""T1-3""}"
2928,S0019103512003995-2737,3,MeasuredEntity,793,797,T4-3,mass,"{""HasProperty"": ""T3-3""}"
2929,S0019103512003995-2737,4,Quantity,848,855,T1-4,10–100%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
2930,S0019103512003995-2737,4,MeasuredProperty,840,844,T4-4,loss,"{""HasQuantity"": ""T1-4""}"
2931,S0019103512003995-2737,4,MeasuredEntity,863,876,T3-4,planet’s mass,"{""HasProperty"": ""T4-4""}"
2932,S0019103512003995-2737,4,Qualifier,877,918,T5-4,over the estimated lifetime of the system,"{""Qualifies"": ""T4-4""}"
2933,S0019103512003995-2737,5,Quantity,973,992,T1-5,less than ∼10 times,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""times""}"
2934,S0019103512003995-2737,5,MeasuredProperty,956,969,T4-5,energy inputs,"{""HasQuantity"": ""T1-5""}"
2935,S0019103512003995-2737,5,MeasuredEntity,997,1023,T3-5,solar average on HD209458b,"{""HasProperty"": ""T4-5""}"
2936,S0019103512004009-2821,1,Quantity,917,923,T1-1,1 μbar,"{""mods"": [""IsApproximate""], ""unit"": ""μbar""}"
2937,S0019103512004009-2821,1,MeasuredProperty,897,907,T3-1,dissociate,"{""HasQuantity"": ""T1-1""}"
2938,S0019103512004009-2821,1,MeasuredEntity,887,896,T2-1,molecules,"{""HasProperty"": ""T3-1""}"
2939,S0019103512004009-2821,1,Qualifier,908,912,T5-1,near,"{""Qualifies"": ""T1-1""}"
2940,S0019103512004009-2821,2,Quantity,1389,1407,T1-2,up to at least 3Rp,"{""mods"": [""IsRange"", ""IsApproximate""], ""unit"": ""Rp""}"
2941,S0019103512004009-2821,2,MeasuredProperty,1368,1388,T5-2,emain mostly neutral,"{""HasQuantity"": ""T1-2""}"
2942,S0019103512004009-2821,2,MeasuredEntity,1359,1366,T3-2,H and O,"{""HasProperty"": ""T5-2""}"
2943,S0019103512004009-2821,3,Quantity,1691,1697,T1-3,8000 K,"{""mods"": [""IsRange""], ""unit"": ""K""}"
2944,S0019103512004009-2821,3,MeasuredProperty,1706,1742,T5-3,mean (pressure averaged) temperature,"{""HasQuantity"": ""T1-3""}"
2945,S0019103512004009-2821,3,MeasuredEntity,1658,1672,T2-3,models predict,"{""HasProperty"": ""T5-3""}"
2946,S0019103512004009-2821,3,Qualifier,1676,1687,T3-3,upper limit,"{""Qualifies"": ""T1-3""}"
2947,S0019103512004009-2821,3,Qualifier,1743,1752,T6-3,below 3Rp,"{""Qualifies"": ""T2-3""}"
2948,S0019103512004009-2821,4,Quantity,1749,1752,T1-4,3Rp,"{""unit"": ""Rp""}"
2949,S0019103512004009-2821,4,MeasuredEntity,1658,1672,T2-4,models predict,"{""HasQuantity"": ""T1-4""}"
2950,S0019103512004009-2821,4,Qualifier,1743,1748,T3-4,below,"{""Qualifies"": ""T1-4""}"
2951,S0019103512004009-2821,5,Quantity,1778,1784,T1-5,7000 K,"{""unit"": ""K""}"
2952,S0019103512004009-2821,5,MeasuredProperty,1706,1742,T3-5,mean (pressure averaged) temperature,"{""HasQuantity"": ""T1-5""}"
2953,S0019103512004009-2821,5,MeasuredEntity,1658,1672,T4-5,models predict,"{""HasProperty"": ""T3-5""}"
2954,S0019103512004009-2821,5,Qualifier,1798,1832,T5-5,average solar XUV flux at 0.047 AU,"{""Qualifies"": ""T4-5""}"
2955,S0019103512004009-2821,6,Quantity,1824,1832,T1-6,0.047 AU,"{""mods"": [""IsMean""], ""unit"": ""AU""}"
2956,S0019103512004009-2821,6,MeasuredProperty,1798,1820,T4-6,average solar XUV flux,"{""HasQuantity"": ""T1-6""}"
2957,S0019103512004009-2821,6,MeasuredEntity,1658,1672,T3-6,models predict,"{""HasProperty"": ""T4-6""}"
2977,S0019103512004009-4350,1,Quantity,515,522,T1-1,∼1000 K,"{""mods"": [""IsApproximate""], ""unit"": ""K""}"
2978,S0019103512004009-4350,1,MeasuredProperty,466,485,T2-1,maximum temperature,"{""HasQuantity"": ""T1-1""}"
2979,S0019103512004009-4350,1,MeasuredEntity,493,501,T3-1,C3 model,"{""HasProperty"": ""T2-1""}"
2980,S0019103512004009-4350,1,Qualifier,505,514,T4-1,cooler by,"{""Qualifies"": ""T2-1""}"
2981,S0019103512004009-4350,1,Qualifier,436,460,T6-1,Compared to the C1 model,"{""Qualifies"": ""T3-1""}"
2982,S0019103512004009-4350,2,Quantity,571,582,T1-2,1000–2000 K,"{""mods"": [""IsRange""], ""unit"": ""K""}"
2983,S0019103512004009-4350,2,MeasuredProperty,466,485,T7-2,maximum temperature,"{""HasQuantity"": ""T1-2""}"
2984,S0019103512004009-4350,2,MeasuredEntity,549,557,T2-2,C3 model,"{""HasProperty"": ""T7-2""}"
2985,S0019103512004009-4350,2,Qualifier,530,544,T3-2,high altitudes,"{""Qualifies"": ""T2-2""}"
2986,S0019103512004009-4350,2,Qualifier,561,570,T4-2,cooler by,"{""Qualifies"": ""T1-2""}"
2987,S0019103512004009-4350,2,Qualifier,436,460,T5-2,Compared to the C1 model,"{""Qualifies"": ""T7-2""}"
3019,S0019103512004009-5271,1,Quantity,160,171,T1-1,below 3.5Rp,"{""mods"": [""IsRange""], ""unit"": ""Rp""}"
3020,S0019103512004009-5271,1,MeasuredEntity,78,149,T4-1,collisions with neutral H dominate the transport of heavy neutral atoms,"{""HasQuantity"": ""T1-1""}"
3021,S0019103512004009-5271,2,Quantity,294,308,T1-2,6 × 106 kg s−1,"{""unit"": ""kg s−1""}"
3022,S0019103512004009-5271,2,MeasuredProperty,282,290,T4-2,oss rate,"{""HasQuantity"": ""T1-2""}"
3023,S0019103512004009-5271,2,MeasuredEntity,276,280,T3-2,mass,"{""HasProperty"": ""T4-2""}"
3024,S0019103512004009-5271,3,Quantity,464,473,T1-3,>107kgs-1,"{""mods"": [""IsRange""], ""unit"": ""kgs-1""}"
3025,S0019103512004009-5271,3,MeasuredProperty,462,464,T2-3,Ṁ,"{""HasQuantity"": ""T1-3""}"
3026,S0019103512004009-5271,3,MeasuredEntity,452,458,T4-3,models,"{""HasProperty"": ""T2-3""}"
3027,S0019103512004009-5271,3,Qualifier,430,444,T3-3,mass loss rate,"{""Qualifies"": ""T2-3""}"
3028,S0019103512004009-5271,4,Quantity,643,649,T1-4,≳ 10−4,"{""mods"": [""IsRange"", ""IsApproximate""]}"
