,docId,annotSet,annotType,startOffset,endOffset,annotId,text,other
2517,S016412121300188X-4392,4,MeasuredEntity,328,330,T2-4,UH,"{""HasQuantity"": ""T1-4""}"
2518,S016412121300188X-4436,1,Quantity,249,252,T1-1,10%,"{""unit"": ""%""}"
2519,S016412121300188X-4436,1,MeasuredEntity,236,245,T3-1,threshold,"{""HasQuantity"": ""T1-1""}"
2520,S016412121300188X-4436,2,Quantity,335,338,T1-2,10%,"{""unit"": ""%""}"
2521,S016412121300188X-4436,2,MeasuredProperty,369,434,T2-2,produce the same backward slice as well as the same forward slice,"{""HasQuantity"": ""T1-2""}"
2522,S016412121300188X-4436,2,MeasuredEntity,346,368,T3-2,program's SDG vertices,"{""HasProperty"": ""T2-2""}"
2523,S016412121300188X-4545,1,Quantity,37,41,T1-1,five,"{""mods"": [""IsCount""]}"
2524,S016412121300188X-4545,1,MeasuredEntity,42,66,T2-1,largest clusters of acct,"{""HasQuantity"": ""T1-1""}"
2525,S016412121300188X-4545,2,Quantity,438,462,T1-2,range from 11.4% to 2.4%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
2526,S016412121300188X-4545,2,MeasuredProperty,432,437,T3-2,sizes,"{""HasQuantity"": ""T1-2""}"
2527,S016412121300188X-4545,2,MeasuredEntity,424,431,T2-2,cluster,"{""HasProperty"": ""T3-2""}"
2528,S016412121300188X-4545,3,Quantity,470,474,T1-3,five,"{""mods"": [""IsCount""]}"
2529,S016412121300188X-4545,3,MeasuredEntity,475,483,T2-3,clusters,"{""HasQuantity"": ""T1-3""}"
2530,S016412121300188X-4545,4,Quantity,605,617,T1-4,less than 2%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
2531,S016412121300188X-4545,4,MeasuredEntity,568,588,T2-4,rest of the clusters,"{""HasQuantity"": ""T1-4""}"
2532,S016412121300188X-4545,5,Quantity,621,632,T1-5,30 vertices,"{""unit"": ""vertices""}"
2533,S016412121300188X-4545,5,MeasuredEntity,568,588,T2-5,rest of the clusters,"{""HasQuantity"": ""T1-5""}"
2534,S016412121300188X-4617,1,Quantity,227,230,T1-1,52%,"{""unit"": ""%""}"
2535,S016412121300188X-4617,1,MeasuredEntity,189,225,T3-1,very large dominant coherent cluster,"{""HasQuantity"": ""T1-1""}"
2536,S016412121300188X-4617,2,Quantity,299,302,T1-2,11%,"{""unit"": ""%""}"
2537,S016412121300188X-4617,2,MeasuredEntity,285,292,T2-2,largest,"{""HasQuantity"": ""T1-2""}"
2538,S016412121300188X-4617,2,Qualifier,250,275,T3-2,multiple smaller clusters,"{""Qualifies"": ""T2-2""}"
2539,S016412121300188X-4640,1,Quantity,12,15,T1-1,one,"{""mods"": [""IsCount""]}"
2540,S016412121300188X-4640,1,MeasuredEntity,32,48,T2-1,coherent cluster,"{""HasQuantity"": ""T1-1""}"
2541,S016412121300188X-4640,2,Quantity,60,65,T1-2,52.1%,"{""unit"": ""%""}"
2542,S016412121300188X-4640,2,MeasuredProperty,32,48,T4-2,coherent cluster,"{""HasQuantity"": ""T1-2""}"
2543,S016412121300188X-4640,2,MeasuredEntity,73,91,T3-2,program's vertices,"{""HasProperty"": ""T4-2""}"
2544,S016412121300188X-4640,3,Quantity,132,134,T1-3,54,"{""mods"": [""IsCount""]}"
2545,S016412121300188X-4640,3,MeasuredEntity,135,144,T2-3,functions,"{""HasQuantity"": ""T1-3""}"
2546,S016412121300188X-4640,4,Quantity,157,158,T1-4,7,"{""mods"": [""IsCount""]}"
2547,S016412121300188X-4640,4,MeasuredEntity,159,171,T2-4,source files,"{""HasQuantity"": ""T1-4""}"
2548,S016412121300188X-4640,5,Quantity,258,260,T1-5,54,"{""mods"": [""IsCount""]}"
2549,S016412121300188X-4640,5,MeasuredEntity,261,270,T2-5,functions,"{""HasQuantity"": ""T1-5""}"
2550,S016412121300188X-4640,6,Quantity,272,274,T1-6,26,"{""mods"": [""IsCount""]}"
2551,S016412121300188X-4640,6,MeasuredEntity,261,270,T2-6,functions,"{""HasQuantity"": ""T1-6""}"
2552,S016412121300188X-4640,7,Quantity,329,331,T1-7,26,"{""mods"": [""IsCount""]}"
2553,S016412121300188X-4640,7,MeasuredEntity,332,341,T2-7,functions,"{""HasQuantity"": ""T1-7""}"
2554,S016412121300188X-4937,1,Quantity,558,561,T1-1,two,"{""mods"": [""IsCount""]}"
2555,S016412121300188X-4937,1,MeasuredEntity,562,579,T3-1,coherent clusters,"{""HasQuantity"": ""T1-1""}"
2556,S016412121300188X-4937,2,Quantity,614,624,T1-2,around 10%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
2557,S016412121300188X-4937,2,MeasuredProperty,562,579,T2-2,coherent clusters,"{""HasQuantity"": ""T1-2""}"
2558,S016412121300188X-4937,2,MeasuredEntity,632,636,T5-2,code,"{""HasProperty"": ""T2-2""}"
2559,S016412121300188X-4937,2,Qualifier,599,606,T3-2,smaller,"{""Qualifies"": ""T2-2""}"
2560,S016412121300188X-4937,3,Quantity,657,667,T1-3,around 40%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
2561,S016412121300188X-4937,3,MeasuredProperty,562,579,T2-3,coherent clusters,"{""HasQuantity"": ""T1-3""}"
2562,S016412121300188X-4937,3,MeasuredEntity,675,679,T4-3,code,"{""HasProperty"": ""T2-3""}"
2563,S016412121300188X-4937,3,Qualifier,647,653,T3-3,larger,"{""Qualifies"": ""T2-3""}"
2564,S016412121300188X-5038,1,Quantity,224,229,T1-1,three,"{""mods"": [""IsCount""]}"
2565,S016412121300188X-5038,1,MeasuredEntity,230,242,T2-1,case studies,"{""HasQuantity"": ""T1-1""}"
2566,S016412121300188X-5066,1,Quantity,461,476,T1-1,from 78% to 95%,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""%""}"
2567,S016412121300188X-5066,1,MeasuredProperty,403,411,T3-1,improves,"{""HasQuantity"": ""T1-1""}"
2568,S016412121300188X-5066,1,MeasuredEntity,419,446,T2-1,precision of previous slice,"{""HasProperty"": ""T3-1""}"
2569,S016412121300188X-5066,2,Quantity,624,626,T1-2,30,"{""mods"": [""IsCount""]}"
2570,S016412121300188X-5066,2,MeasuredEntity,627,646,T2-2,production programs,"{""HasQuantity"": ""T1-2""}"
2571,S0165587612003680-1078,1,Quantity,190,195,T1-1,three,"{""mods"": [""IsCount""]}"
2572,S0165587612003680-1078,1,MeasuredEntity,196,204,T2-1,bacteria,"{""HasQuantity"": ""T1-1""}"
2573,S0165587612003680-1078,2,Quantity,444,449,T1-2,three,"{""mods"": [""IsCount""]}"
2574,S0165587612003680-1078,2,MeasuredEntity,450,469,T2-2,commonest pathogens,"{""HasQuantity"": ""T1-2""}"
2575,S0165587612003680-1078,3,Quantity,719,734,T1-3,three occasions,"{""unit"": ""occasions""}"
2576,S0165587612003680-1078,3,MeasuredProperty,702,710,T4-3,isolated,"{""HasQuantity"": ""T1-3""}"
2577,S0165587612003680-1078,3,MeasuredEntity,686,700,T3-3,S. lugdunensis,"{""HasProperty"": ""T4-3""}"
2578,S0165587612003680-1078,4,Quantity,1025,1028,T1-4,60%,"{""unit"": ""%""}"
2579,S0165587612003680-1078,4,MeasuredProperty,916,920,T2-4,CoNS,"{""HasQuantity"": ""T1-4""}"
2580,S0165587612003680-1078,4,MeasuredEntity,1032,1058,T3-4,bacteria isolated from OME,"{""HasProperty"": ""T2-4""}"
2581,S0165587612003680-953,1,Quantity,295,308,T1-1,more than 90%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
2582,S0165587612003680-953,1,MeasuredProperty,193,249,T3-1,biofilms have been identified on human middle ear mucosa,"{""HasQuantity"": ""T1-1""}"
2583,S0165587612003680-953,1,MeasuredEntity,253,291,T2-1,children with OME and/or recurrent AOM,"{""HasProperty"": ""T3-1""}"
2584,S0165587612003680-998,1,Quantity,123,126,T1-1,two,"{""mods"": [""IsCount""]}"
2585,S0165587612003680-998,1,MeasuredEntity,127,131,T2-1,ears,"{""HasQuantity"": ""T1-1""}"
2586,S0165587612003680-998,2,Quantity,196,208,T1-2,at least one,"{""mods"": [""IsCount"", ""IsRange""]}"
2587,S0165587612003680-998,2,MeasuredEntity,209,212,T2-2,ear,"{""HasQuantity"": ""T1-2""}"
2588,S0165587612003680-998,2,Qualifier,219,244,T3-2,culture/confocal positive,"{""Qualifies"": ""T2-2""}"
2589,S0165587612003680-998,3,Quantity,249,261,T1-3,at least one,"{""mods"": [""IsCount"", ""IsRange""]}"
2590,S0165587612003680-998,3,MeasuredEntity,262,265,T2-3,ear,"{""HasQuantity"": ""T1-3""}"
2591,S0165587612003680-998,3,Qualifier,266,285,T3-3,containing biofilms,"{""Qualifies"": ""T2-3""}"
2592,S0165587612003680-998,4,Quantity,403,408,T1-4,54.3%,"{""unit"": ""%""}"
2593,S0165587612003680-998,4,MeasuredProperty,333,349,T2-4,culture-positive,"{""HasQuantity"": ""T1-4""}"
2594,S0165587612003680-998,4,MeasuredEntity,287,295,T3-4,Children,"{""HasProperty"": ""T2-4""}"
2595,S0165587612003680-998,5,Quantity,413,418,T1-5,14.3%,"{""unit"": ""%""}"
2596,S0165587612003680-998,5,MeasuredProperty,333,349,T3-5,culture-positive,"{""HasQuantity"": ""T1-5""}"
2597,S0165587612003680-998,5,MeasuredEntity,395,401,T2-5,adults,"{""HasProperty"": ""T3-5""}"
2598,S0165587612003680-998,6,Quantity,420,425,T1-6,82.9%,"{""unit"": ""%""}"
2599,S0165587612003680-998,6,MeasuredProperty,351,368,T4-6,confocal-positive,"{""HasQuantity"": ""T1-6""}"
2600,S0165587612003680-998,6,MeasuredEntity,287,295,T2-6,Children,"{""HasProperty"": ""T4-6""}"
2601,S0165587612003680-998,7,Quantity,430,435,T1-7,57.1%,"{""unit"": ""%""}"
2602,S0165587612003680-998,7,MeasuredProperty,351,368,T5-7,confocal-positive,"{""HasQuantity"": ""T1-7""}"
2603,S0165587612003680-998,7,MeasuredEntity,395,401,T3-7,adults,"{""HasProperty"": ""T5-7""}"
2604,S0165587612003680-998,8,Quantity,441,446,T1-8,67.9%,"{""unit"": ""%""}"
2605,S0165587612003680-998,8,MeasuredProperty,374,381,T3-8,biofilm,"{""HasQuantity"": ""T1-8""}"
2606,S0165587612003680-998,8,MeasuredEntity,287,295,T2-8,Children,"{""HasProperty"": ""T3-8""}"
2607,S0165587612003680-998,9,Quantity,451,453,T1-9,0%,"{""unit"": ""%""}"
2608,S0165587612003680-998,9,MeasuredProperty,374,381,T3-9,biofilm,"{""HasQuantity"": ""T1-9""}"
2609,S0165587612003680-998,9,MeasuredEntity,395,401,T2-9,adults,"{""HasProperty"": ""T3-9""}"
2610,S0165587612003680-998,10,Quantity,567,571,T1-10,0.02,
2611,S0165587612003680-998,10,MeasuredProperty,563,564,T2-10,p,"{""HasQuantity"": ""T1-10""}"
2612,S0165587612003680-998,10,MeasuredEntity,543,562,T3-10,Fisher's exact test,"{""HasProperty"": ""T2-10""}"
2613,S0167278913001450-12425,1,Quantity,48,74,T1-1,"100, 500, 1000, and 1500 m","{""mods"": [""IsList""], ""unit"": ""m""}"
2614,S0167278913001450-12425,1,MeasuredProperty,41,47,T3-1,depths,"{""HasQuantity"": ""T1-1""}"
2615,S0167278913001450-12425,1,MeasuredEntity,15,37,T4-1,steady quadrupole flow,"{""HasProperty"": ""T3-1""}"
2616,S0167577X13006393-399,1,Quantity,187,201,T1-1,1065–1280 cm−1,"{""mods"": [""IsRange""], ""unit"": ""cm−1""}"
2617,S0167577X13006393-399,1,MeasuredProperty,148,172,T4-1,C3O characteristic bands,"{""HasQuantity"": ""T1-1""}"
2618,S0167577X13006393-399,1,MeasuredEntity,119,137,T3-1,pure PLGA spectrum,"{""HasProperty"": ""T4-1""}"
2619,S0167577X13006393-399,2,Quantity,305,319,T1-2,about 964 cm−1,"{""mods"": [""IsApproximate""], ""unit"": ""cm−1""}"
2620,S0167577X13006393-399,2,MeasuredProperty,284,301,T3-2,ν1 vibration mode,"{""HasQuantity"": ""T1-2""}"
2621,S0167577X13006393-399,2,MeasuredEntity,207,232,T2-2,spectrum of HA nanopowder,"{""HasProperty"": ""T3-2""}"
2622,S0167577X13006393-399,3,Quantity,342,351,T1-3,1031 cm−1,"{""unit"": ""cm−1""}"
2623,S0167577X13006393-399,3,MeasuredProperty,321,338,T3-3,ν3 vibration mode,"{""HasQuantity"": ""T1-3""}"
2624,S0167577X13006393-399,3,MeasuredEntity,207,232,T2-3,spectrum of HA nanopowder,"{""HasProperty"": ""T3-3""}"
2625,S0167577X13006393-399,4,Quantity,356,365,T1-4,1091 cm−1,"{""unit"": ""cm−1""}"
2626,S0167577X13006393-399,4,MeasuredProperty,321,338,T3-4,ν3 vibration mode,"{""HasQuantity"": ""T1-4""}"
2627,S0167577X13006393-399,4,MeasuredEntity,207,232,T2-4,spectrum of HA nanopowder,"{""HasProperty"": ""T3-4""}"
2628,S0167577X13006393-399,4,Qualifier,367,377,T5-4,asymmetric,"{""Qualifies"": ""T3-4""}"
2629,S0167577X13006393-399,5,Quantity,427,430,T1-5,50%,
2630,S0167577X13006393-399,5,MeasuredEntity,419,426,T2-5,PLGA–HA,"{""HasQuantity"": ""T1-5""}"
2631,S0167577X13006393-644,1,Quantity,60,73,T1-1,above 1000 °C,"{""mods"": [""IsRange""], ""unit"": ""°C""}"
2632,S0167577X13006393-644,1,MeasuredProperty,42,59,T3-1,reported to occur,"{""HasQuantity"": ""T1-1""}"
2633,S0167577X13006393-644,1,MeasuredEntity,0,30,T5-1,Sintering of pure HA particles,"{""HasProperty"": ""T3-1""}"
2634,S0167577X13006393-644,2,Quantity,240,244,T2-2,1.67,
2635,S0167577X13006393-644,2,MeasuredProperty,230,235,T1-2,ratio,"{""HasQuantity"": ""T2-2""}"
2636,S0167577X13006393-644,2,MeasuredEntity,236,239,T3-2,CaP,"{""HasProperty"": ""T1-2""}"
2637,S0167577X13006393-644,3,Quantity,303,315,T1-3,upto 1200 °C,"{""mods"": [""IsRange""], ""unit"": ""°C""}"
2638,S0167577X13006393-644,3,MeasuredProperty,290,302,T3-3,temperatures,"{""HasQuantity"": ""T1-3""}"
2639,S0167577X13006393-644,3,MeasuredEntity,221,286,T4-3,pure HA (ratio CaP=1.67) is stable in an air and argon atmosphere,"{""HasProperty"": ""T3-3""}"
2640,S0167577X13006393-644,4,Quantity,373,386,T1-4,low as 800 °C,"{""unit"": ""°C""}"
2641,S0167577X13006393-644,4,MeasuredProperty,354,369,T3-4,at temperatures,"{""HasQuantity"": ""T1-4""}"
2642,S0167577X13006393-644,4,MeasuredEntity,334,353,T2-4,decomposition of HA,"{""HasProperty"": ""T3-4""}"
2643,S0167577X13006393-662,1,Quantity,59,71,T1-1,1 ml or 5 ml,"{""mods"": [""IsList""], ""unit"": ""ml""}"
2644,S0167577X13006393-662,1,MeasuredEntity,72,79,T3-1,syringe,"{""HasQuantity"": ""T1-1""}"
2645,S0167577X13006393-662,2,Quantity,212,218,T1-2,1 ml/h,"{""unit"": ""ml/h""}"
2646,S0167577X13006393-662,2,MeasuredProperty,204,208,T3-2,rate,"{""HasQuantity"": ""T1-2""}"
2647,S0167577X13006393-662,2,MeasuredEntity,144,198,T4-2,solution was pushed towards the electrospinning nozzle,"{""HasProperty"": ""T3-2""}"
2648,S0167577X13006393-662,3,Quantity,246,253,T1-3,12.2 kV,"{""unit"": ""kV""}"
2649,S0167577X13006393-662,3,MeasuredProperty,227,234,T3-3,voltage,"{""HasQuantity"": ""T1-3""}"
2650,S0167577X13006393-662,3,MeasuredEntity,176,198,T4-3,electrospinning nozzle,"{""HasProperty"": ""T3-3""}"
2651,S0167577X13006393-787,1,Quantity,118,122,T1-1,1.37,
2652,S0167577X13006393-787,1,MeasuredProperty,112,117,T2-1,ratio,"{""HasQuantity"": ""T1-1""}"
2653,S0167577X13006393-787,1,MeasuredEntity,107,111,T3-1,Ca/P,"{""HasProperty"": ""T2-1""}"
2654,S0167577X13006393-787,2,Quantity,176,190,T1-2,before 1200 °C,"{""unit"": ""°C""}"
2655,S0167577X13006393-787,2,MeasuredProperty,169,175,T3-2,occurs,"{""HasQuantity"": ""T1-2""}"
2656,S0167577X13006393-787,2,MeasuredEntity,152,168,T2-2,HA decomposition,"{""HasProperty"": ""T3-2""}"
2657,S0167577X13006393-787,3,Quantity,278,282,T1-3,1.67,
2658,S0167577X13006393-787,3,MeasuredProperty,272,277,T2-3,ratio,"{""HasQuantity"": ""T1-3""}"
2659,S0167577X13006393-787,3,MeasuredEntity,197,270,T3-3,deficient HA start their decomposition at temperatures lower than pure HA,"{""HasProperty"": ""T2-3""}"
2660,S0167577X13006393-801,1,Quantity,237,252,T1-1,less than 10 nm,"{""mods"": [""IsRange""], ""unit"": ""nm""}"
2661,S0167577X13006393-801,1,MeasuredProperty,222,236,T3-1,analysis depth,"{""HasQuantity"": ""T1-1""}"
2662,S0167577X13006393-801,1,MeasuredEntity,171,174,T4-1,XPS,"{""HasProperty"": ""T3-1""}"
2663,S0167577X13006393-801,2,Quantity,1087,1100,T1-2,below 1200 °C,"{""mods"": [""IsRange""], ""unit"": ""°C""}"
2664,S0167577X13006393-801,2,MeasuredProperty,1064,1086,T2-2,sintering temperatures,"{""HasQuantity"": ""T1-2""}"
2665,S0167577X13006393-801,2,MeasuredEntity,967,982,T3-2,dehydroxylation,"{""HasProperty"": ""T2-2""}"
2666,S0167577X13006393-801,2,Qualifier,1020,1027,T4-2,pure HA,"{""Qualifies"": ""T3-2""}"
2667,S0167577X13006393-801,3,Quantity,1129,1139,T1-3,0.4 to 0.5,"{""mods"": [""IsRange""]}"
2668,S0167577X13006393-801,3,MeasuredProperty,1108,1125,T3-3,conversion degree,"{""HasQuantity"": ""T1-3""}"
2669,S0167577X13006393-801,3,MeasuredEntity,967,982,T2-3,dehydroxylation,"{""HasProperty"": ""T3-3""}"
2670,S0167577X13006393-801,3,Qualifier,1020,1027,T4-3,pure HA,"{""Qualifies"": ""T2-3""}"
2671,S0167577X14001256-389,1,Quantity,265,269,T1-1,4 nm,"{""unit"": ""nm""}"
2672,S0167577X14001256-389,1,MeasuredProperty,270,275,T3-1,width,"{""HasQuantity"": ""T1-1""}"
2673,S0167577X14001256-389,1,MeasuredEntity,256,261,T4-1,arrow,"{""HasProperty"": ""T3-1""}"
2674,S0167577X14001256-517,1,Quantity,355,365,T1-1,0.5–0.6 nJ,"{""mods"": [""IsRange""], ""unit"": ""nJ""}"
2675,S0167577X14001256-517,1,MeasuredProperty,339,351,T3-1,laser energy,"{""HasQuantity"": ""T1-1""}"
2676,S0167577X14001256-517,1,MeasuredEntity,294,321,T2-1,3DAP observation conditions,"{""HasProperty"": ""T3-1""}"
2677,S0167577X14001256-517,2,Quantity,400,407,T1-2,250 kHz,"{""unit"": ""kHz""}"
2678,S0167577X14001256-517,2,MeasuredProperty,369,396,T3-2,laser-pulse repetition rate,"{""HasQuantity"": ""T1-2""}"
2679,S0167577X14001256-517,2,MeasuredEntity,294,321,T2-2,3DAP observation conditions,"{""HasProperty"": ""T3-2""}"
2680,S0167577X14001256-517,3,Quantity,430,436,T1-3,4–7 kV,"{""mods"": [""IsRange""], ""unit"": ""kV""}"
2681,S0167577X14001256-517,3,MeasuredProperty,411,426,T2-3,DC bias voltage,"{""HasQuantity"": ""T1-3""}"
2682,S0167577X14001256-517,3,MeasuredEntity,294,321,T3-3,3DAP observation conditions,"{""HasProperty"": ""T2-3""}"
2683,S0167577X14001256-517,4,Quantity,468,473,T1-4,55 K.,"{""unit"": ""K""}"
2684,S0167577X14001256-517,4,MeasuredProperty,444,464,T2-4,specimen temperature,"{""HasQuantity"": ""T1-4""}"
2685,S0167577X14001256-517,4,MeasuredEntity,294,321,T3-4,3DAP observation conditions,"{""HasProperty"": ""T2-4""}"
2686,S0167577X14001256-517,5,Quantity,557,561,T1-5,0.4%,"{""unit"": ""%""}"
2687,S0167577X14001256-517,5,MeasuredEntity,528,553,T4-5,constant evaporation rate,"{""HasQuantity"": ""T1-5""}"
2688,S0167577X14001256-517,5,Qualifier,565,599,T6-5,constant energy of the laser pulse,"{""Qualifies"": ""T4-5""}"
2689,S0167577X14001256-517,6,Quantity,724,739,T1-6,range of 2–4 kV,"{""mods"": [""IsRange""], ""unit"": ""kV""}"
2690,S0167577X14001256-517,6,MeasuredProperty,713,723,T2-6,DC voltage,"{""HasQuantity"": ""T1-6""}"
2691,S0167577X14001256-517,6,MeasuredEntity,691,707,T3-6,3DAP observation,"{""HasProperty"": ""T2-6""}"
2692,S0167610512002292-3187,1,Quantity,16,17,T1-1,7,"{""mods"": [""IsCount""]}"
2693,S0167610512002292-3187,1,MeasuredEntity,18,38,T2-1,initial orientations,"{""HasQuantity"": ""T1-1""}"
2694,S0167610512002292-3187,2,Quantity,87,94,T1-2,0.563 m,"{""unit"": ""m""}"
2695,S0167610512002292-3187,2,MeasuredEntity,95,107,T3-2,square plate,"{""HasQuantity"": ""T1-2""}"
2696,S0167610512002292-3187,3,Quantity,121,129,T1-3,0.025 m.,"{""unit"": ""m""}"
2697,S0167610512002292-3187,3,MeasuredProperty,111,120,T2-3,thickness,"{""HasQuantity"": ""T1-3""}"
2698,S0167610512002292-3187,3,MeasuredEntity,95,107,T3-3,square plate,"{""HasProperty"": ""T2-3""}"
2699,S0167610512002292-3187,4,Quantity,315,318,T1-4,two,"{""mods"": [""IsCount""]}"
2700,S0167610512002292-3187,4,MeasuredEntity,319,332,T2-4,sets of cases,"{""HasQuantity"": ""T1-4""}"
2701,S0167610512002292-3305,1,Quantity,17,22,T1-1,three,"{""mods"": [""IsCount""]}"
2702,S0167610512002292-3305,1,MeasuredEntity,23,44,T2-1,different simulations,"{""HasQuantity"": ""T1-1""}"
2703,S0167610512002292-3305,2,Quantity,75,81,T1-2,1.0 kg,"{""unit"": ""kg""}"
2704,S0167610512002292-3305,2,MeasuredEntity,82,87,T3-2,plate,"{""HasQuantity"": ""T1-2""}"
2705,S0167610512002292-3305,3,Quantity,105,112,T1-3,6.35 kg,"{""unit"": ""kg""}"
2706,S0167610512002292-3305,3,MeasuredEntity,113,118,T2-3,plate,"{""HasQuantity"": ""T1-3""}"
2707,S0167610512002292-3305,4,Quantity,172,177,T1-4,12 kg,"{""unit"": ""kg""}"
2708,S0167610512002292-3305,4,MeasuredEntity,178,183,T2-4,plate,"{""HasQuantity"": ""T1-4""}"
2709,S0167610512002292-3305,5,Quantity,358,364,T1-5,35 m/s,"{""unit"": ""m/s""}"
2710,S0167610512002292-3305,5,MeasuredProperty,344,354,T2-5,wind speed,"{""HasQuantity"": ""T1-5""}"
2711,S0167610512002292-3305,5,MeasuredEntity,309,325,T4-5,inflow condition,"{""HasProperty"": ""T2-5""}"
2712,S0167610512002292-3305,6,Quantity,366,374,T1-6,126 km/h,"{""unit"": ""km/h""}"
2713,S0167610512002292-3305,6,MeasuredProperty,344,354,T3-6,wind speed,"{""HasQuantity"": ""T1-6""}"
2714,S0167610512002292-3305,6,MeasuredEntity,309,325,T4-6,inflow condition,"{""HasProperty"": ""T3-6""}"
2715,S0167610513001001-1566,1,Quantity,796,799,T1-1,≈2%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
2716,S0167610513001001-1566,1,MeasuredProperty,739,750,T4-1,corrections,"{""HasQuantity"": ""T1-1""}"
2717,S0167610513001001-1566,1,MeasuredEntity,807,822,T3-1,mean wind speed,"{""HasProperty"": ""T4-1""}"
2718,S0167610513001001-1618,1,Quantity,101,106,T1-1,180 m,"{""unit"": ""m""}"
2719,S0167610513001001-1618,1,MeasuredProperty,92,100,T4-1,midpoint,"{""HasQuantity"": ""T1-1""}"
2720,S0167610513001001-1618,1,MeasuredEntity,68,90,T3-1,height of the BT Tower,"{""HasProperty"": ""T4-1""}"
2721,S0167610513001001-1618,2,Quantity,140,150,T1-2,7.83 m s−1,"{""mods"": [""IsMedian""], ""unit"": ""m s−1""}"
2722,S0167610513001001-1618,2,MeasuredProperty,131,136,T3-2,speed,"{""HasQuantity"": ""T1-2""}"
2723,S0167610513001001-1618,2,MeasuredEntity,126,130,T2-2,wind,"{""HasProperty"": ""T3-2""}"
2724,S0167610513001001-1618,2,Qualifier,119,125,T5-2,median,"{""Qualifies"": ""T1-2""}"
2725,S0167610513001001-1751,1,Quantity,161,168,T1-1,1 m s−1,"{""unit"": ""m s−1""}"
2726,S0167610513001001-1751,1,MeasuredEntity,153,157,T3-1,bins,"{""HasQuantity"": ""T1-1""}"
2727,S0167610513001001-1751,2,Quantity,266,269,T1-2,two,"{""mods"": [""IsCount""]}"
2728,S0167610513001001-1751,2,MeasuredEntity,270,281,T2-2,instruments,"{""HasQuantity"": ""T1-2""}"
2729,S0167610513001001-1751,3,Quantity,355,378,T1-3,between 0 and 0.5 m s−1,"{""mods"": [""IsRange""], ""unit"": ""m s−1""}"
2730,S0167610513001001-1751,3,MeasuredProperty,346,351,T4-3,speed,"{""HasQuantity"": ""T1-3""}"
2731,S0167610513001001-1751,3,MeasuredEntity,341,345,T3-3,wind,"{""HasProperty"": ""T4-3""}"
2732,S0167610513001001-1751,4,Quantity,395,416,T1-4,greater than 20 m s−1,"{""mods"": [""IsRange""], ""unit"": ""m s−1""}"
2733,S0167610513001001-1751,4,MeasuredProperty,388,394,T4-4,speeds,"{""HasQuantity"": ""T1-4""}"
2734,S0167610513001001-1751,4,MeasuredEntity,383,387,T3-4,wind,"{""HasProperty"": ""T4-4""}"
2735,S0167610513001001-1769,1,Quantity,96,101,T1-1,≈0.5°,"{""mods"": [""IsApproximate""], ""unit"": ""°""}"
2736,S0167610513001001-1769,1,MeasuredProperty,102,106,T3-1,tilt,"{""HasQuantity"": ""T1-1""}"
2737,S0167610513001001-1769,1,MeasuredEntity,114,119,T4-1,lidar,"{""HasProperty"": ""T3-1""}"
2738,S0167610513001001-1769,2,Quantity,139,142,T1-2,two,"{""mods"": [""IsCount""]}"
2739,S0167610513001001-1769,2,MeasuredEntity,143,154,T2-2,instruments,"{""HasQuantity"": ""T1-2""}"
2740,S0167610513001001-1769,3,Quantity,211,222,T1-3,over 60 min,"{""mods"": [""IsRange""], ""unit"": ""min""}"
2741,S0167610513001001-1769,3,MeasuredProperty,202,210,T3-3,averaged,"{""HasQuantity"": ""T1-3""}"
2742,S0167610513001001-1769,3,MeasuredEntity,174,196,T2-3,horizontal wind speeds,"{""HasProperty"": ""T3-3""}"
2743,S0167610513001001-1769,4,Quantity,289,292,T1-4,two,"{""mods"": [""IsCount""]}"
2744,S0167610513001001-1769,4,MeasuredEntity,293,301,T2-4,datasets,"{""HasQuantity"": ""T1-4""}"
2745,S0167610513001001-1769,5,Quantity,371,383,T1-5,≈0–0.5 m s−1,"{""mods"": [""IsApproximate""], ""unit"": ""m s−1""}"
2746,S0167610513001001-1769,5,MeasuredProperty,340,367,T4-5,overestimate the wind speed,"{""HasQuantity"": ""T1-5""}"
2747,S0167610513001001-1769,5,MeasuredEntity,316,321,T3-5,lidar,"{""HasProperty"": ""T4-5""}"
2748,S0167610513001001-1769,5,Qualifier,384,415,T2-5,at speeds of less than 20 m s−1,"{""Qualifies"": ""T4-5""}"
2749,S0167610513001001-1769,6,Quantity,397,415,T1-6,less than 20 m s−1,"{""mods"": [""IsRange""], ""unit"": ""m s−1""}"
2750,S0167610513001001-1769,6,MeasuredProperty,362,367,T4-6,speed,"{""HasQuantity"": ""T1-6""}"
2751,S0167610513001001-1769,6,MeasuredEntity,357,361,T3-6,wind,"{""HasProperty"": ""T4-6""}"
2752,S0167610513001001-1769,7,Quantity,624,634,T1-7,0.36 m s−1,"{""unit"": ""m s−1""}"
2753,S0167610513001001-1769,7,MeasuredProperty,535,540,T3-7,error,"{""HasQuantity"": ""T1-7""}"
